SMILES,Tg_pred,MAC_pred,Score
*C(=O)C(*)=O,331.4732819272545,0.056872068163616146,18.85157108418437
*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c(C(=O)O)c1C(=O)O,275.63759871922196,0.056856890823249386,15.671896857161427
*C(=O)Nc1ccc(Oc2ccc(NC(=O)N3C(=O)c4ccc(*)cc4C3=O)cc2)c(C(=O)O)c1,261.7695954172733,0.0568825855264347,14.890131399543257
*C(=O)Nc1ccc(Oc2ccc(NC(=O)CN3C(=O)c4ccc(*)cc4C3=O)cc2)c(C(=O)O)c1,259.4639948676427,0.056887840325240496,14.760346310179479
*C(=O)NNC(=O)c1ccc(*)o1,258.0065588321037,0.05689576848009458,14.679481437657273
*C(=O)NNC(=O)c1ccc(*)o1,258.0065588321037,0.05689576848009458,14.679481437657273
*C(=O)NNC(=O)c1ccc(*)o1,258.0065588321037,0.05689576848009458,14.679481437657273
*C(=O)NNC(=O)c1ccc(*)o1,258.0065588321037,0.05689576848009458,14.679481437657273
*C(=O)NNC(=O)c1ccc(*)o1,258.0065588321037,0.05689576848009458,14.679481437657273
*C(=O)NNC(=O)c1ccc(*)o1,258.0065588321037,0.05689576848009458,14.679481437657273
*C(=O)Nc1ccc(*)n1N,252.9545989490555,0.05689777387789367,14.392553572376642
*C(=O)Nc1ccc(Oc2ccc(NC(=O)NNC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,245.07447190066586,0.056887381264820305,13.941644921287669
*C(=O)NC(=O)Nc1ccc(*)o1,243.0555489773539,0.05689364258081464,13.82831553080126
*C(=O)Nc1ccc(Oc2ccc(NC(=O)N3C(=O)c4ccc(*)cc4C3=O)cc2C(=O)O)c([N+](=O)[O-])c1,239.94073818749766,0.056811132694953435,13.63130511609501
*C(=O)Nc1ccc(Oc2ccc(NC(=O)Nc3ccc(*)o3)o2)o1,235.38467685082398,0.056847232903346236,13.380967546817683
*C(=O)Nc1ccc(*)nc1C(=O)O,234.71929995372292,0.05690324799488437,13.356290534452349
*C(=O)Nc1ccc(Oc2ccc(NC(=O)OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1C(=O)O,234.6882981311045,0.056827566187261286,13.336764795421049
*C(=O)Nc1ccc(Oc2ccc(NC(=O)OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,233.20310413631637,0.05688194272927767,13.265045613771724
*C(=O)Nc1ccc(Oc2ccc(NC(=O)OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1OC,231.12133134053266,0.05688696255941909,13.147790522651976
*C(=O)Nc1ccc(Oc2ccc(NC(=O)NNC(=O)CN3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,228.31673033472896,0.05688546712677047,12.987903857947943
*C(=O)Nc1ccc(*)nc1O,227.14036963512947,0.056902902766836794,12.924946367771142
*C(=O)Nc1ccc(*)c(C(=O)O)c1,226.71935386639333,0.05688796345925006,12.897602318256167
*C(=O)Nc1ccc(Cc2ccc(NC(=O)C(=O)NNC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C(=O)O)cc1,224.81692372609461,0.056860406358477646,12.783181639328614
*C(=O)NC(=O)Nc1ccc(*)nc1C(=O)O,222.70555309154759,0.056887541225905926,12.669171332733594
*C(=O)Nc1ccc(*)n1NC(=O)O,222.06062402033203,0.05689407199316057,12.633933129858931
*OC(=O)c1ccc(C(=O)NNC(=O)C(*)=O)cc1,221.75480874881347,0.056891809097770994,12.616032245850214
*OC(=O)c1ccc(C(=O)NNC(=O)C(*)=O)cc1,221.75480874881347,0.056891809097770994,12.616032245850214
*OC(=O)c1ccc(C(=O)NNC(=O)C(*)=O)cc1,221.75480874881347,0.056891809097770994,12.616032245850214
*OC(=O)c1ccc(C(=O)NNC(=O)C(*)=O)cc1,221.75480874881347,0.056891809097770994,12.616032245850214
*OC(=O)c1ccc(C(=O)NNC(=O)C(*)=O)cc1,221.75480874881347,0.056891809097770994,12.616032245850214
*OC(=O)c1ccc(C(=O)NNC(=O)C(*)=O)cc1,221.75480874881347,0.056891809097770994,12.616032245850214
*OC(=O)c1ccc(C(=O)NNC(=O)C(*)=O)cc1,221.75480874881347,0.056891809097770994,12.616032245850214
*C(=O)NC(=O)c1ccc(*)nc1C(=O)O,221.61417779367127,0.056881169645014454,12.605673642822211
*C(=O)Nc1ccc(C(=O)NNC(=O)c2ccc(*)o2)o1,220.04390723233408,0.05688407404992255,12.51699391323838
*C(=O)NNC(=O)c1ccc(*)nc1,219.97375641520674,0.05689625214860945,12.515682311076398
*C(=O)NNC(=O)c1ccc(*)nc1,219.97375641520674,0.05689625214860945,12.515682311076398
*C(=O)NNC(=O)c1ccc(*)nc1,219.97375641520674,0.05689625214860945,12.515682311076398
*C(=O)NNC(=O)c1ccc(*)nc1,219.97375641520674,0.05689625214860945,12.515682311076398
*C(=O)NNC(=O)c1ccc(*)nc1,219.97375641520674,0.05689625214860945,12.515682311076398
*C(=O)NNC(=O)c1ccc(NC(=O)C(=O)NC(*)=O)cc1,219.7312419559061,0.05687415536682389,12.497028793945377
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)C(=O)NC(=O)NNC(=O)c2ccc(*)o2)cc1,219.84808724314092,0.05675568843367504,12.477629542311114
*C(=O)NC(=O)Nc1ccc(C(=O)NNC(=O)C(*)=O)cc1,219.29065385026715,0.05687415536682389,12.471970717572493
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(=O)C(*)=O)cc2)cc1,219.21249226873363,0.05685784585535082,12.463950094982941
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(=O)C(*)=O)cc2)cc1,219.21249226873363,0.05685784585535082,12.463950094982941
*C(=O)NNC(=O)C(=O)Nc1ccc(NC(=O)NC(=O)NNC(=O)c2ccc(*)o2)cc1,219.01711884386523,0.056840810115670284,12.449110464285337
*C(=O)Nc1ccc(NC(=O)c2ccc(C(=O)NNC(=O)C(*)=O)cc2)cc1,218.6974837633678,0.05688883802154675,12.441445729534081
*OC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(C(*)=O)cc2)cc1,218.83537605827053,0.05682238947458497,12.434748969200315
*C(=O)Nc1ccc(NC(=O)NNC(=O)c2ccc(*)o2)o1,218.6237395377376,0.056873406875574864,12.433876891389454
*C(=O)NC(=O)C(=O)NNC(=O)c1ccc(NC(*)=O)cc1,218.092651512333,0.056874145140706975,12.403833116234052
*OC(=O)c1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(C(=O)O*)cc2)cc1,218.17427004154632,0.05682500384534102,12.39775373406534
*OC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)C(=O)Nc2ccc(*)cc2)cc1,217.70309555542346,0.056887351998661205,12.38455262805955
*C(=O)Nc1ccc(*)c(O)c1O,217.0546231103612,0.056909029830712055,12.352368021481508
*C(=O)NNC(=O)c1ccc(NC(=O)C(*)=O)cc1,217.12041081110755,0.05688967124576714,12.351908791789814
*OC(=O)NNC(=O)c1ccc(*)cc1C(=O)O,217.06103757381328,0.05687348895554986,12.345018523134463
*C(=O)C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(*)o2)cc1,216.71794177151196,0.05676532439165556,12.302064266151797
*C(=O)NNC(=O)C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(*)o2)cc1,215.7652777534739,0.05687535354936562,12.2717264559059
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(*)o2)cc1,215.70181794049878,0.05687733525948791,12.268544615082774
*C(=O)Nc1ccc(C(=O)NNC(=O)NC(=O)C(=O)NNC(=O)c2ccc(*)o2)cc1,215.50393671307884,0.05687682337488044,12.257179345021198
*OC(=O)c1ccc(NC(=O)C(=O)NC(*)=O)cc1,215.2640102527592,0.056888920103448835,12.246137080417208
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)CN2C(=O)c3ccc(*)cc3C2=O)cc1,215.04912416713577,0.056884654649699655,12.232995160967898
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)CN2C(=O)c3ccc(*)cc3C2=O)cc1,215.04912416713577,0.056884654649699655,12.232995160967898
*CC(=O)OCCOC(=O)c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,214.8525930151533,0.05687727912710327,12.220230904104792
*OC(=O)Nc1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(C(*)=O)cc2)cc1,214.161495227095,0.05688208411235028,12.181952185134321
*OC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)C(=O)Nc2ccc(C(=O)O*)cc2)cc1,213.94282780792923,0.056835728485313576,12.15959647267166
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(=O)OC(*)=O)cc2)cc1,213.95881324747964,0.056825050654369685,12.158220400736854
*C(=O)NC(=O)c1ccc(C(=O)NNC(=O)C(=O)NC(=O)NC(=O)c2ccc(*)o2)cc1,213.7685555146352,0.05683033086732135,12.148537738926072
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)CCN2C(=O)c3ccc(*)cc3C2=O)cc1,213.23445731528403,0.05686796046388618,12.126208688143798
*C(=O)C(=O)N(*)C(=O)Nc1ccc(C(=O)O)cc1,212.59914840431537,0.05687938250770068,12.092508282900477
*C(=O)NC(=O)C(=O)Nc1ccc(Oc2ccc(NC(*)=O)cc2)cc1,212.17915579181067,0.05688977928548675,12.070825341977017
*C(=O)Nc1ccc(NC(=O)C(*)=O)cc1C(=O)O,211.66137114286377,0.056876682402680984,12.038596583408648
*C(=O)NNC(=O)c1ccc(NC(=O)CN2C(=O)c3ccc(*)cc3C2=O)cc1,211.6116141462614,0.05688527562821739,12.037584996842064
*C(=O)Nc1ccc(NC(=O)CN2C(=O)c3ccc(*)cc3C2=O)c([N+](=O)[O-])c1,211.38638239732748,0.05688915231082249,12.02559210463533
*C(=O)NC(=O)NNC(=O)c1ccc(C(=O)NC(*)=O)cc1,211.3772237069678,0.05687413960667043,12.021897730780495
*C(=O)OC(=O)c1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(*)nc2)cc1,211.26882241075631,0.056887843319459,12.018627667589714
*C(=O)Nc1ccc(C(=O)NNC(=O)C(*)=O)cc1,211.21136777484878,0.05688967124576714,12.015745276079963
*C(=O)NC(=O)NC(=O)C(=O)Nc1ccc(NC(*)=O)cc1,211.01702435034952,0.05687161553322706,12.00087907981869
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)NC(*)=O)cc1,211.1046606978609,0.05684649496394494,12.000560031226255
*C(=O)NC(=O)c1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(*)o2)cc1,210.99205121464254,0.05683171365796243,11.99103983873671
*C(=O)C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)NC(=O)c2ccc(*)o2)cc1,210.9247565913495,0.05683170902432124,11.98721439262536
*OC(=O)c1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(C(=O)OC(*)=O)cc2)cc1,210.72368705176646,0.05682625544550707,11.97463806882277
*C(=O)NC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(*)o2)o1,210.71742826819687,0.05682049977751993,11.97306958603265
*C(=O)Nc1ccc(*)n1C(=O)O,210.26645076601957,0.056908986508944465,11.966050609927043
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)NC(=O)c2ccc(*)o2)o1,210.5349114546402,0.056820500157132615,11.962698969390285
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)NC(=O)Nc2ccc(*)o2)o1,210.0537394334534,0.05678858660929589,11.928654974423138
*C(=O)Nc1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(*)o2)o1,209.75753667721563,0.056820461082612274,11.918519949552348
*C(=O)NNC(=O)C(=O)Nc1ccc(C(=O)NNC(=O)c2ccc(*)o2)o1,209.61603655572057,0.05681855603750345,11.910080519400582
*C(=O)NNC(=O)c1ccc(NC(=O)C(=O)NNC(=O)c2ccc(*)o2)o1,209.6010169914477,0.05681855641711613,11.909227209013489
*C(=O)Nc1ccc(NC(=O)c2ccc(*)o2)o1,209.11770776796814,0.056897914764864325,11.898361512405657
*C(=O)Nc1ccc(C(=O)NC(=O)OC(*)=O)cc1,208.95749033619967,0.05688442863338745,11.886427446441298
*OC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)C(=O)Nc2ccc(*)o2)cc1,209.0694966583407,0.056847187175846345,11.885012809296676
*C(=O)Nc1ccc(NC(=O)NNC(=O)Nc2ccc(*)o2)o1,209.12235538374526,0.05680865651592575,11.879960056796541
*C(=O)Nc1ccc(NC(=O)NNC(=O)C(=O)NNC(=O)c2ccc(*)o2)o1,209.18093284568565,0.05678856355297513,11.879084698977842
*C(=O)Nc1ccc(NC(=O)CNC(=O)c2ccc(*)o2)o1,208.62059887353848,0.056881598243553294,11.866673090454103
*C(=O)NNC(=O)C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(*)o2)o1,208.96265107293965,0.05675415257035999,11.859498180500516
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(*)o2)o1,208.9216411611886,0.05675245489580505,11.856816016757923
*C(=O)OC(=O)c1ccc(C(=O)NC(=O)NNC(=O)c2ccc(*)o2)cc1,208.48155149791725,0.05687146777283047,11.856651837243497
*C(=O)OC(=O)c1ccc(C(=O)NC(=O)NNC(=O)c2ccc(*)o2)cc1,208.48155149791725,0.05687146777283047,11.856651837243497
